zipcode,city,state,state_name,latitude,longitude,population_2010,land_sq_miles,density_per_sq_mile
34139,Everglades City,FL,Florida,25.856771,-81.38412,561,3.435,163.3187773
32804,Fairvilla,FL,Florida,28.577723,-81.3931,17312,7.323,2364.058446
33930,Felda,FL,Florida,26.581172,-81.46202,1075,116.844,9.200301256
32948,Fellsmere,FL,Florida,27.762118,-80.59472,6773,264.221,25.6338444
32730,Fern Park,FL,Florida,28.653875,-81.34387,5354,1.186,4514.333895
32136,Flagler Beach,FL,Florida,29.47033,-81.13316,7080,18.868,375.238499
32140,Florahome,FL,Florida,29.765329,-81.85602,1741,27.479,63.35747298
34436,Floral City,FL,Florida,28.751024,-82.28449,7938,56.522,140.4408903
33034,Florida City,FL,Florida,25.431506,-80.51382,18613,279.418,66.61346084
32714,Forest City,FL,Florida,28.663913,-81.41112,34862,8.539,4082.679471
34232,Forest Lakes,FL,Florida,27.321313,-82.47648,30969,10.972,2822.548305
33327,Fort Lauderdale,FL,Florida,26.120134,-80.41441,22658,11.219,2019.609591
33316,Fort Lauderdale,FL,Florida,26.101114,-80.12931,10044,4.933,2036.083519
33311,Fort Lauderdale,FL,Florida,26.13883,-80.16865,63786,10.347,6164.685416
33394,Fort Lauderdale,FL,Florida,26.121364,-80.13916,0,0,0
33315,Fort Lauderdale,FL,Florida,26.094385,-80.15422,12153,5.234,2321.933512
33312,Fort Lauderdale,FL,Florida,26.094665,-80.17987,49343,11.406,4326.056462
33388,Fort Lauderdale,FL,Florida,26.120714,-80.25326,0,0,0
33309,Fort Lauderdale,FL,Florida,26.185461,-80.17218,33705,9.555,3527.472527
33301,Fort Lauderdale,FL,Florida,26.121114,-80.13187,14586,2.487,5864.897467
33841,Fort Meade,FL,Florida,27.7437,-81.79405,8722,159.074,54.82982763
33908,Fort Myers,FL,Florida,26.502677,-81.93052,38251,32.3,1184.241486
33913,Fort Myers,FL,Florida,26.542097,-81.69984,17103,102.781,166.4023506
33907,Fort Myers,FL,Florida,26.566053,-81.87009,22138,7.036,3146.389994
33903,Fort Myers,FL,Florida,26.698526,-81.9178,20776,12.559,1654.271837
33916,Fort Myers,FL,Florida,26.6435,-81.84418,20134,10.241,1966.018943
33917,Fort Myers,FL,Florida,26.711647,-81.865,28666,55.277,518.5882012
33912,Fort Myers,FL,Florida,26.501582,-81.82841,15392,21.307,722.3917023
33901,Fort Myers,FL,Florida,26.62365,-81.8727,19500,6.411,3041.647169
33931,Fort Myers Beach,FL,Florida,26.446463,-81.93269,10005,10.928,915.5380673
34947,Fort Pierce,FL,Florida,27.448688,-80.36247,12186,9.631,1265.28917
34951,Fort Pierce,FL,Florida,27.53831,-80.40526,14115,24.779,569.6355785
34950,Fort Pierce,FL,Florida,27.448016,-80.33644,15436,5.122,3013.666537
34946,Fort Pierce,FL,Florida,27.485272,-80.35243,6025,14.627,411.9094825
34981,Fort Pierce,FL,Florida,27.410069,-80.36327,4239,10.326,410.5171412
34945,Fort Pierce,FL,Florida,27.431607,-80.4915,5514,244.442,22.5574983
34982,Fort Pierce,FL,Florida,27.393097,-80.3279,24544,16.816,1459.562322
34949,Fort Pierce,FL,Florida,27.472857,-80.29901,7103,9.417,754.274185
32548,Fort Walton Beac,FL,Florida,30.414932,-86.61992,19343,12.996,1488.38104
32547,Fort Walton Beac,FL,Florida,30.447248,-86.62113,32485,34.94,929.7366915
32038,Fort White,FL,Florida,29.922221,-82.71425,9228,107.249,86.04276031
32438,Fountain,FL,Florida,30.488955,-85.41673,4060,62.841,64.60750147
32439,Freeport,FL,Florida,30.482838,-86.1675,7715,102.526,75.24920508
33843,Frostproof,FL,Florida,27.757986,-81.5088,11093,102.211,108.530393
34731,Fruitland Park,FL,Florida,28.859765,-81.90184,10815,16.268,664.8020654
32653,Gainesville,FL,Florida,29.735832,-82.39008,12844,39.06,328.827445
32603,Gainesville,FL,Florida,29.653145,-82.3469,6741,1.368,4927.631579
32641,Gainesville,FL,Florida,29.648594,-82.28621,14291,49.155,290.7333944
32601,Gainesville,FL,Florida,29.653195,-82.3244,18585,4.545,4089.108911
32606,Gainesville,FL,Florida,29.681426,-82.41502,21833,17.082,1278.129025
32609,Gainesville,FL,Florida,29.713911,-82.29591,18756,112.308,167.0050219
32607,Gainesville,FL,Florida,29.646189,-82.39658,29750,11.838,2513.093428
32608,Gainesville,FL,Florida,29.611545,-82.3941,45842,39.004,1175.315352
32605,Gainesville,FL,Florida,29.676006,-82.36889,22925,9.999,2292.729273
32732,Geneva,FL,Florida,28.746588,-81.10985,5589,56.089,99.64520673
32139,Georgetown,FL,Florida,29.385225,-81.61052,1129,12.052,93.67739794
33534,Gibsonton,FL,Florida,27.837894,-82.37407,12839,12.364,1038.417988
33406,Glen Ridge,FL,Florida,26.659294,-80.09118,26312,8.9,2956.404494
32040,Glen Saint Mary,FL,Florida,30.272356,-82.21351,7604,121.744,62.45893021
34734,Gotha,FL,Florida,28.543429,-81.52479,3835,2.224,1724.370504
32440,Graceville,FL,Florida,30.935306,-85.52171,7563,104.415,72.43212182
32735,Grand Island,FL,Florida,28.893559,-81.74343,3903,3.79,1029.815303
32442,Grand Ridge,FL,Florida,30.698517,-85.01619,3699,93.647,39.49939667
32138,Grandin,FL,Florida,29.727276,-81.9205,0,0,0
32949,Grant,FL,Florida,27.929103,-80.52879,2248,16.246,138.3725225
32043,Green Cove Sprin,FL,Florida,29.97289,-81.72195,24632,202.742,121.494313
33463,Greenacres,FL,Florida,26.609226,-80.12874,53766,10.778,4988.495083
32330,Greensboro,FL,Florida,30.571364,-84.74346,804,3.368,238.7173397
32331,Greenville,FL,Florida,30.442203,-83.65112,4242,290.874,14.58363415
32443,Greenwood,FL,Florida,30.860528,-85.11142,2921,59.023,49.48918218
33844,Grenelefe,FL,Florida,28.101527,-81.6235,33804,99.795,338.7344055
32332,Gretna,FL,Florida,30.616479,-84.66292,1642,4.549,360.9584524
34224,Grove City,FL,Florida,26.925265,-82.29693,15394,12.953,1188.450552
34736,Groveland,FL,Florida,28.571677,-81.86649,13961,124.487,112.1482564
32561,Gulf Breeze,FL,Florida,30.375469,-87.09013,7899,11.786,670.2019345
32639,Gulf Hammock,FL,Florida,29.231843,-82.72965,397,56.87,6.98083348
34788,Haines Creek,FL,Florida,28.857425,-81.7845,17519,33.102,529.242946
33009,Hallandale,FL,Florida,25.987069,-80.15004,39341,5.086,7735.155328
32044,Hampton,FL,Florida,29.863141,-82.15623,2060,23.31,88.37408837
32145,Hastings,FL,Florida,29.656806,-81.46122,5456,92.403,59.04570198
32333,Havana,FL,Florida,30.607352,-84.41376,11330,105.848,107.0402842
33409,Haverhill,FL,Florida,26.709575,-80.09443,29140,6.464,4508.044554
33415,Haverhill,FL,Florida,26.659344,-80.12704,44963,7.403,6073.618803
33417,Haverhill,FL,Florida,26.715596,-80.1262,29156,6.705,4348.396719
32640,Hawthorne,FL,Florida,29.601599,-82.0309,10510,208.923,50.30561499
32746,Heathrow,FL,Florida,28.758133,-81.33992,40571,22.055,1839.53752
34442,Hernando,FL,Florida,28.932925,-82.39477,14568,43.791,332.6710968
33015,Hialeah,FL,Florida,25.938687,-80.3182,63544,5.825,10908.8412
33016,Hialeah,FL,Florida,25.887983,-80.33284,45342,4.378,10356.78392
33013,Hialeah,FL,Florida,25.860373,-80.27174,33852,3.813,8878.04878
33010,Hialeah,FL,Florida,25.832374,-80.27874,46187,4.316,10701.34384
33014,Hialeah,FL,Florida,25.902172,-80.30732,40654,6.133,6628.729822
33018,Hialeah,FL,Florida,25.895557,-80.35509,46117,19.494,2365.702267
33012,Hialeah,FL,Florida,25.864773,-80.30069,72248,5.863,12322.70169
32643,High Springs,FL,Florida,29.823616,-82.60407,10936,117.177,93.3288956
33487,Highland Beach,FL,Florida,26.409953,-80.08841,16421,6.545,2508.938121
32046,Hilliard,FL,Florida,30.685319,-81.93061,9410,193.039,48.74662633
33455,Hobe Sound,FL,Florida,27.076516,-80.14697,19980,49.079,407.0987591
34690,Holiday,FL,Florida,28.190181,-82.72696,13137,3.768,3486.464968
34691,Holiday,FL,Florida,28.19006,-82.75735,21079,8.209,2567.791448
32147,Hollister,FL,Florida,29.634649,-81.80743,593,17.05,34.78005865
32117,Holly Hill,FL,Florida,29.238606,-81.05316,24170,11.306,2137.802936
33026,Hollywood,FL,Florida,26.0267,-80.29443,28498,4.531,6289.560803
33019,Hollywood,FL,Florida,26.018967,-80.12231,15107,3.941,3833.291043
33027,Hollywood,FL,Florida,25.981409,-80.34491,57663,13.349,4319.649412
33025,Hollywood,FL,Florida,25.990494,-80.27326,59039,10.792,5470.62639
33020,Hollywood,FL,Florida,26.016984,-80.14925,41329,6.053,6827.853957
33021,Hollywood,FL,Florida,26.023634,-80.18922,45921,8.705,5275.244113
33028,Hollywood,FL,Florida,26.018418,-80.34798,26696,5.75,4642.782609
32564,Holt,FL,Florida,30.717437,-86.77075,2881,91.188,31.5940694
33847,Homeland,FL,Florida,27.815882,-81.82529,227,1.085,209.2165899
33035,Homestead,FL,Florida,25.457913,-80.44781,13497,20.772,649.7689197
33031,Homestead,FL,Florida,25.526214,-80.49632,5859,21.372,274.1437395
33030,Homestead,FL,Florida,25.479438,-80.48687,34110,18.355,1858.349224
33033,Homestead,FL,Florida,25.487988,-80.42692,49028,16.781,2921.637566
34448,Homosassa,FL,Florida,28.797979,-82.5912,10797,72.877,148.1537385
34446,Homosassa,FL,Florida,28.746912,-82.53331,16326,31.223,522.8837716
32648,Horseshoe Beach,FL,Florida,29.458513,-83.27604,437,60.1,7.271214642
32334,Hosford,FL,Florida,30.381958,-84.77767,1904,165.325,11.51670951
34737,Howey In The Hil,FL,Florida,28.711167,-81.77955,2523,19.539,129.1263627
34669,Hudson,FL,Florida,28.348507,-82.61937,12648,19.474,649.4813598
34667,Hudson,FL,Florida,28.372441,-82.66603,32144,32.237,997.1151162
32703,Hunt Club,FL,Florida,28.658395,-81.50319,46207,50.782,909.9090229
32544,Hurlburt Field,FL,Florida,30.464755,-86.64643,1818,9.5,191.3684211
34142,Immokalee,FL,Florida,26.398248,-81.39325,27304,586.413,46.56104145
32903,Indialantic,FL,Florida,28.103191,-80.57414,12869,3.701,3477.168333
32937,Indian Harbor Be,FL,Florida,28.172041,-80.59957,24969,6.718,3716.73117
32963,Indian River Sho,FL,Florida,27.676376,-80.37248,14911,17.366,858.6318093
33785,Indian Rocks Beach,FL,Florida,27.887923,-82.84703,5533,1.18,4688.983051
34956,Indiantown,FL,Florida,27.049788,-80.48057,9874,208.156,47.43557716
34449,Inglis,FL,Florida,29.07664,-82.68022,2809,102.613,27.37469911
33848,Intercession City,FL,Florida,28.26074,-81.50669,851,13.184,64.54793689
32148,Interlachen,FL,Florida,29.640791,-81.88648,11201,84.528,132.5123036
34453,Inverness,FL,Florida,28.865761,-82.35982,10112,20.52,492.7875244
34452,Inverness,FL,Florida,28.793722,-82.35021,11919,34.575,344.7288503
34450,Inverness,FL,Florida,28.829773,-82.29019,10293,25.718,400.225523
33036,Islamorada,FL,Florida,24.91828,-80.63676,3035,5.871,516.9477091
32654,Island Grove,FL,Florida,29.459973,-82.10819,0,0,0
32220,Jacksonville,FL,Florida,30.329588,-81.80865,12946,61.352,211.011866
32257,Jacksonville,FL,Florida,30.192434,-81.60597,36430,12.215,2982.39869
32226,Jacksonville,FL,Florida,30.453405,-81.52551,15761,85.705,183.8982556
32205,Jacksonville,FL,Florida,30.307439,-81.72044,28225,7.586,3720.669655
32206,Jacksonville,FL,Florida,30.351006,-81.64664,17669,6.165,2866.017843
32208,Jacksonville,FL,Florida,30.392888,-81.67933,30879,11.622,2656.943727
32219,Jacksonville,FL,Florida,30.411564,-81.76653,11886,53.425,222.4801123
32218,Jacksonville,FL,Florida,30.449096,-81.65651,53473,96.671,553.1441694
32258,Jacksonville,FL,Florida,30.148209,-81.56882,26759,18.726,1428.975756
32259,Jacksonville,FL,Florida,30.092346,-81.60274,36917,54.72,674.6527778
32254,Jacksonville,FL,Florida,30.336038,-81.72509,13570,12.386,1095.591797
32244,Jacksonville,FL,Florida,30.222489,-81.74894,57369,23.588,2432.126505
32209,Jacksonville,FL,Florida,30.354588,-81.69113,34305,9.335,3674.879486
32216,Jacksonville,FL,Florida,30.28374,-81.58359,34876,12.572,2774.101177
32204,Jacksonville,FL,Florida,30.323806,-81.68174,6906,2.724,2535.242291
32207,Jacksonville,FL,Florida,30.294389,-81.6374,33306,11.529,2888.888889
32246,Jacksonville,FL,Florida,30.296911,-81.52228,48789,18.935,2576.656984
32256,Jacksonville,FL,Florida,30.206922,-81.54604,38483,63.355,607.4185147
32223,Jacksonville,FL,Florida,30.159091,-81.63073,23980,11.483,2088.30445
32277,Jacksonville,FL,Florida,30.364339,-81.59087,29517,7.165,4119.609211
32202,Jacksonville,FL,Florida,30.328539,-81.65101,7915,1.977,4003.540718
32217,Jacksonville,FL,Florida,30.24354,-81.62098,18817,5.28,3563.825758
32211,Jacksonville,FL,Florida,30.333022,-81.586,30501,8.237,3702.925823
32225,Jacksonville,FL,Florida,30.348585,-81.49965,52485,26.43,1985.811578
32210,Jacksonville,FL,Florida,30.268572,-81.73987,59080,20.149,2932.155442
32224,Jacksonville,FL,Florida,30.284511,-81.47043,38934,21.117,1843.727802
32222,Jacksonville,FL,Florida,30.230272,-81.81255,8691,11.546,752.7282176
32221,Jacksonville,FL,Florida,30.292631,-81.80502,27918,35.927,777.0757369
32227,Jacksonville Bea,FL,Florida,30.383023,-81.41049,2149,1.262,1702.852615
32250,Jacksonville Bea,FL,Florida,30.284641,-81.39844,25356,8.613,2943.921978
32212,Jacksonville N A,FL,Florida,30.222683,-81.70165,1959,5.292,370.1814059
32052,Jasper,FL,Florida,30.491893,-82.94876,9223,275.991,33.41775638
32565,Jay,FL,Florida,30.902015,-87.13267,5719,230.694,24.79041501
32053,Jennings,FL,Florida,30.581517,-83.13841,3869,123.173,31.41110471
34957,Jensen Beach,FL,Florida,27.248445,-80.23277,22257,16.433,1354.408812
33477,Jupiter,FL,Florida,26.924709,-80.08119,13074,6.759,1934.309809
33478,Jupiter,FL,Florida,26.925835,-80.21526,12704,53.2,238.7969925
33458,Jupiter,FL,Florida,26.928035,-80.11803,49396,21.619,2284.842037
33849,Kathleen,FL,Florida,28.24625,-82.06358,856,22.377,38.25356393
34739,Kenansville,FL,Florida,27.938975,-81.0951,793,349.333,2.270040334
33156,Kendall,FL,Florida,25.66558,-80.30688,31315,13.571,2307.493921
33709,Kenneth City,FL,Florida,27.815953,-82.72865,26023,5.133,5069.744789
33149,Key Biscayne,FL,Florida,25.700966,-80.16195,12389,4.678,2648.353997
32656,Keystone Heights,FL,Florida,29.788679,-82.00421,14014,56.637,247.4354221
32449,Kinard,FL,Florida,30.283088,-85.21892,478,49.999,9.560191204
34744,Kissimmee,FL,Florida,28.308979,-81.37594,44142,33.19,1329.978909
34746,Kissimmee,FL,Florida,28.287883,-81.46862,35022,42.818,817.92704
34758,Kissimmee,FL,Florida,28.178192,-81.48731,30879,32.963,936.7775991
34747,Kissimmee,FL,Florida,28.326187,-81.58897,13692,44.34,308.7956698
