"MISSED_PROMO_ID","SYS_ID","VER_ID","VEND_NO","VEND_NAME","INV_NO","INV_DATE","PO_NO","PO_DATE","CAT_CD","PROD_CODE","ITEM_NO","ITEM_DESC","PACKSIZE","PACK_CNT","QTY_ORD","CASE_QTY","LISTPRICE","OI_AMT","BB_AMT","NET_COST","EXT_AMT","WHSE","RECV_NO","RECV_DATE","ITEM_RECV","CASE_RECV","DEAL_NO","DEAL_TYPE","DEAL_FIRST_ORD","DEAL_LAST_ORD","DEAL_FIRST_SHIP","DEAL_LAST_SHIP","DEAL_OI_AMT","DEAL_BB_AMT","NET_COST_SB","EXT_AMT_SB","CLAIM_AMT"
103455,"518","82A","041201","BREAKFAST BOUNTY, INC","10736304","2003/12/28","116752","2003/12/18","BRK","0001448073820","00265635","HEALTHY MORNING / BR BARS / CHERRY","6 X 12 CNT",6,18,3,2.6653,0,0,2.6653,47.98,"108","0139636565","2003/12/20",18,3,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0766,0,2.5887,46.6,1.38
103455,"518","82A","041201","BREAKFAST BOUNTY, INC","10736408","2003/12/24","139725","2003/12/18","BRK","0001448073820","00265635","HEALTHY MORNING / BR BARS / CHERRY","6 X 12 CNT",6,72,12,2.6653,0,0,2.6653,191.9,"121","0139636566","2003/12/26",72,12,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0766,0,2.5887,186.39,5.51
103455,"518","82A","041201","BREAKFAST BOUNTY, INC","10736720","2003/12/25","116753","2003/12/18","BRK","0001448073820","00265635","HEALTHY MORNING / BR BARS / CHERRY","6 X 12 CNT",6,120,20,2.6653,0,0,2.6653,319.84,"240","0139636569","2003/12/26",120,20,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0766,0,2.5887,310.64,9.2
103455,"518","82A","041201","BREAKFAST BOUNTY, INC","10737240","2003/12/24","139727","2003/12/18","BRK","0001448073820","00265635","HEALTHY MORNING / BR BARS / CHERRY","6 X 12 CNT",6,66,11,2.6653,0,0,2.6653,175.91,"330","0139636574","2003/12/24",66,11,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0766,0,2.5887,170.85,5.06
103636,"518","82A","041201","BREAKFAST BOUNTY, INC","10736720","2003/12/25","116753","2003/12/18","BRK","0001448073860","00265675","HEALTHY MORNING / BR BARS / APPLE AND CIN","6 X 12 CNT",6,60,10,2.6653,0,0,2.6653,159.92,"240","0139636569","2003/12/26",60,10,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,2.5403,152.42,7.5
103636,"518","82A","041201","BREAKFAST BOUNTY, INC","10736928","2003/12/25","163001","2003/12/18","BRK","0001448073860","00265675","HEALTHY MORNING / BR BARS / APPLE AND CIN","6 X 12 CNT",6,84,14,2.6653,0,0,2.6653,223.89,"271","0139636571","2003/12/20",84,14,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,2.5403,213.39,10.5
103636,"518","82A","041201","BREAKFAST BOUNTY, INC","10736304","2003/12/28","116752","2003/12/18","BRK","0001448073860","00265675","HEALTHY MORNING / BR BARS / APPLE AND CIN","6 X 12 CNT",6,54,9,2.6653,0,0,2.6653,143.93,"108","0139636565","2003/12/20",54,9,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,2.5403,137.18,6.75
103636,"518","82A","041201","BREAKFAST BOUNTY, INC","10737448","2003/12/27","184829","2003/12/18","BRK","0001448073860","00265675","HEALTHY MORNING / BR BARS / APPLE AND CIN","6 X 12 CNT",6,18,3,2.6653,0,0,2.6653,47.98,"370","0139636576","2003/12/20",18,3,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,2.5403,45.73,2.25
103636,"518","82A","041201","BREAKFAST BOUNTY, INC","10736408","2003/12/24","139725","2003/12/18","BRK","0001448073860","00265675","HEALTHY MORNING / BR BARS / APPLE AND CIN","6 X 12 CNT",6,36,6,2.6653,0,0,2.6653,95.95,"121","0139636566","2003/12/26",36,6,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,2.5403,91.45,4.5
103711,"518","82A","041201","BREAKFAST BOUNTY, INC","10736408","2003/12/24","139725","2003/12/18","BRK","0001448073880","00265702","HEALTHY MORNING / BR BARS / PEACHES N CREAM","12 X 6 CNT",12,288,24,1.8855,0,0,1.8855,543.02,"121","0139636566","2003/12/26",288,24,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.7748,511.14,31.88
103711,"518","82A","041201","BREAKFAST BOUNTY, INC","10737448","2003/12/27","184829","2003/12/18","BRK","0001448073880","00265702","HEALTHY MORNING / BR BARS / PEACHES N CREAM","12 X 6 CNT",12,72,6,1.8855,0,0,1.8855,135.76,"370","0139636576","2003/12/20",72,6,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.7748,127.79,7.97
103711,"518","82A","041201","BREAKFAST BOUNTY, INC","10736928","2003/12/25","163001","2003/12/18","BRK","0001448073880","00265702","HEALTHY MORNING / BR BARS / PEACHES N CREAM","12 X 6 CNT",12,84,7,1.8855,0,0,1.8855,158.38,"271","0139636571","2003/12/20",84,7,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.7748,149.08,9.3
103711,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448073880","00265702","HEALTHY MORNING / BR BARS / PEACHES N CREAM","12 X 6 CNT",12,120,10,1.8855,0,0,1.8855,226.26,"135","0139636567","2003/12/24",120,10,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.7748,212.98,13.28
103711,"518","82A","041201","BREAKFAST BOUNTY, INC","10737344","2003/12/25","163002","2003/12/18","BRK","0001448073880","00265702","HEALTHY MORNING / BR BARS / PEACHES N CREAM","12 X 6 CNT",12,60,5,1.8855,0,0,1.8855,113.13,"350","0139636575","2003/12/20",60,5,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.7748,106.49,6.64
103711,"518","82A","041201","BREAKFAST BOUNTY, INC","10736720","2003/12/25","116753","2003/12/18","BRK","0001448073880","00265702","HEALTHY MORNING / BR BARS / PEACHES N CREAM","12 X 6 CNT",12,84,7,1.8855,0,0,1.8855,158.38,"240","0139636569","2003/12/26",84,7,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.7748,149.08,9.3
103711,"518","82A","041201","BREAKFAST BOUNTY, INC","10736304","2003/12/28","116752","2003/12/18","BRK","0001448073880","00265702","HEALTHY MORNING / BR BARS / PEACHES N CREAM","12 X 6 CNT",12,120,10,1.8855,0,0,1.8855,226.26,"108","0139636565","2003/12/20",120,10,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.7748,212.98,13.28
103821,"518","82A","041201","BREAKFAST BOUNTY, INC","10736408","2003/12/24","139725","2003/12/18","BRK","0001448073900","00265729","HEALTHY MORNING / BR BARS / PEACHES N CREAM","6 X 12 CNT",6,102,17,2.6653,0,0,2.6653,271.86,"121","0139636566","2003/12/26",102,17,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,2.5546,260.57,11.29
103821,"518","82A","041201","BREAKFAST BOUNTY, INC","10736304","2003/12/28","116752","2003/12/18","BRK","0001448073900","00265729","HEALTHY MORNING / BR BARS / PEACHES N CREAM","6 X 12 CNT",6,138,23,2.6653,0,0,2.6653,367.81,"108","0139636565","2003/12/20",138,23,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,2.5546,352.53,15.28
103821,"518","82A","041201","BREAKFAST BOUNTY, INC","10736720","2003/12/25","116753","2003/12/18","BRK","0001448073900","00265729","HEALTHY MORNING / BR BARS / PEACHES N CREAM","6 X 12 CNT",6,48,8,2.6653,0,0,2.6653,127.93,"240","0139636569","2003/12/26",48,8,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,2.5546,122.62,5.31
103821,"518","82A","041201","BREAKFAST BOUNTY, INC","10736928","2003/12/25","163001","2003/12/18","BRK","0001448073900","00265729","HEALTHY MORNING / BR BARS / PEACHES N CREAM","6 X 12 CNT",6,90,15,2.6653,0,0,2.6653,239.88,"271","0139636571","2003/12/20",90,15,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,2.5546,229.91,9.97
103821,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448073900","00265729","HEALTHY MORNING / BR BARS / PEACHES N CREAM","6 X 12 CNT",6,78,13,2.6653,0,0,2.6653,207.89,"135","0139636567","2003/12/24",78,13,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,2.5546,199.26,8.63
106052,"518","82A","041201","BREAKFAST BOUNTY, INC","10737344","2003/12/25","163002","2003/12/18","BRK","0001448140300","00265793","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","12 X 6 CNT",12,48,4,1.7745,0,0,1.7745,85.18,"350","0139636575","2003/12/20",48,4,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.6638,79.86,5.32
106052,"518","82A","041201","BREAKFAST BOUNTY, INC","10737240","2003/12/24","139727","2003/12/18","BRK","0001448140300","00265793","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","12 X 6 CNT",12,144,12,1.7745,0,0,1.7745,255.53,"330","0139636574","2003/12/24",144,12,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.6638,239.59,15.94
106052,"518","82A","041201","BREAKFAST BOUNTY, INC","10736720","2003/12/25","116753","2003/12/18","BRK","0001448140300","00265793","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","12 X 6 CNT",12,84,7,1.7745,0,0,1.7745,149.06,"240","0139636569","2003/12/26",84,7,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.6638,139.76,9.3
106052,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448140300","00265793","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","12 X 6 CNT",12,132,11,1.7745,0,0,1.7745,234.23,"135","0139636567","2003/12/24",132,11,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.6638,219.62,14.61
106052,"518","82A","041201","BREAKFAST BOUNTY, INC","10736408","2003/12/24","139725","2003/12/18","BRK","0001448140300","00265793","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","12 X 6 CNT",12,108,9,1.7745,0,0,1.7745,191.65,"121","0139636566","2003/12/26",108,9,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.6638,179.69,11.96
106052,"518","82A","041201","BREAKFAST BOUNTY, INC","10736928","2003/12/25","163001","2003/12/18","BRK","0001448140300","00265793","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","12 X 6 CNT",12,36,3,1.7745,0,0,1.7745,63.88,"271","0139636571","2003/12/20",36,3,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1107,0,1.6638,59.9,3.98
106159,"518","82A","041201","BREAKFAST BOUNTY, INC","10736928","2003/12/25","163001","2003/12/18","BRK","0001448140320","00265817","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","6 X 12 CNT",6,42,7,2.3566,0,0,2.3566,98.98,"271","0139636571","2003/12/20",42,7,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,93.86,5.12
106159,"518","82A","041201","BREAKFAST BOUNTY, INC","10736408","2003/12/24","139725","2003/12/18","BRK","0001448140320","00265817","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","6 X 12 CNT",6,54,9,2.3566,0,0,2.3566,127.26,"121","0139636566","2003/12/26",54,9,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,120.67,6.59
106159,"518","82A","041201","BREAKFAST BOUNTY, INC","10737344","2003/12/25","163002","2003/12/18","BRK","0001448140320","00265817","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","6 X 12 CNT",6,18,3,2.3566,0,0,2.3566,42.42,"350","0139636575","2003/12/20",18,3,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,40.22,2.2
106159,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448140320","00265817","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","6 X 12 CNT",6,12,2,2.3566,0,0,2.3566,28.28,"135","0139636567","2003/12/24",12,2,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,26.82,1.46
106159,"518","82A","041201","BREAKFAST BOUNTY, INC","10736824","2003/12/25","139726","2003/12/18","BRK","0001448140320","00265817","HEALTHY MORNING / GRANOLA BR / PEANUT BUTTER","6 X 12 CNT",6,66,11,2.3566,0,0,2.3566,155.54,"252","0139636570","2003/12/22",66,11,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,147.49,8.05
106271,"518","82A","041201","BREAKFAST BOUNTY, INC","10736408","2003/12/24","139725","2003/12/18","BRK","0001448140340","00265829","HEALTHY MORNING / GRANOLA BR / CHOC CHIP","12 X 6 CNT",12,48,4,1.7745,0,0,1.7745,85.18,"121","0139636566","2003/12/26",48,4,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0806,0,1.6939,81.31,3.87
106271,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448140340","00265829","HEALTHY MORNING / GRANOLA BR / CHOC CHIP","12 X 6 CNT",12,144,12,1.7745,0,0,1.7745,255.53,"135","0139636567","2003/12/24",144,12,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0806,0,1.6939,243.92,11.61
106271,"518","82A","041201","BREAKFAST BOUNTY, INC","10737344","2003/12/25","163002","2003/12/18","BRK","0001448140340","00265829","HEALTHY MORNING / GRANOLA BR / CHOC CHIP","12 X 6 CNT",12,168,14,1.7745,0,0,1.7745,298.12,"350","0139636575","2003/12/20",168,14,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0806,0,1.6939,284.58,13.54
106271,"518","82A","041201","BREAKFAST BOUNTY, INC","10736928","2003/12/25","163001","2003/12/18","BRK","0001448140340","00265829","HEALTHY MORNING / GRANOLA BR / CHOC CHIP","12 X 6 CNT",12,72,6,1.7745,0,0,1.7745,127.76,"271","0139636571","2003/12/20",72,6,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0806,0,1.6939,121.96,5.8
106271,"518","82A","041201","BREAKFAST BOUNTY, INC","10736824","2003/12/25","139726","2003/12/18","BRK","0001448140340","00265829","HEALTHY MORNING / GRANOLA BR / CHOC CHIP","12 X 6 CNT",12,60,5,1.7745,0,0,1.7745,106.47,"252","0139636570","2003/12/22",60,5,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0806,0,1.6939,101.63,4.84
106581,"518","82A","041201","BREAKFAST BOUNTY, INC","10737240","2003/12/24","139727","2003/12/18","BRK","0001448140400","00265916","HEALTHY MORNING / GRANOLA BR / DRIED FRUITS","6 X 12 CNT",6,30,5,2.3566,0,0,2.3566,70.7,"330","0139636574","2003/12/24",30,5,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,67.04,3.66
106581,"518","82A","041201","BREAKFAST BOUNTY, INC","10737344","2003/12/25","163002","2003/12/18","BRK","0001448140400","00265916","HEALTHY MORNING / GRANOLA BR / DRIED FRUITS","6 X 12 CNT",6,90,15,2.3566,0,0,2.3566,212.09,"350","0139636575","2003/12/20",90,15,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,201.12,10.97
106581,"518","82A","041201","BREAKFAST BOUNTY, INC","10736408","2003/12/24","139725","2003/12/18","BRK","0001448140400","00265916","HEALTHY MORNING / GRANOLA BR / DRIED FRUITS","6 X 12 CNT",6,30,5,2.3566,0,0,2.3566,70.7,"121","0139636566","2003/12/26",30,5,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,67.04,3.66
106581,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448140400","00265916","HEALTHY MORNING / GRANOLA BR / DRIED FRUITS","6 X 12 CNT",6,108,18,2.3566,0,0,2.3566,254.51,"135","0139636567","2003/12/24",108,18,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.1219,0,2.2347,241.35,13.16
106679,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448140420","00265936","HEALTHY MORNING / GRANOLA BR / DRIED APRICOT","12 X 6 CNT",12,156,13,1.7745,0,0,1.7745,276.82,"135","0139636567","2003/12/24",156,13,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0806,0,1.6939,264.25,12.57
106679,"518","82A","041201","BREAKFAST BOUNTY, INC","10737344","2003/12/25","163002","2003/12/18","BRK","0001448140420","00265936","HEALTHY MORNING / GRANOLA BR / DRIED APRICOT","12 X 6 CNT",12,60,5,1.7745,0,0,1.7745,106.47,"350","0139636575","2003/12/20",60,5,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0806,0,1.6939,101.63,4.84
106679,"518","82A","041201","BREAKFAST BOUNTY, INC","10736824","2003/12/25","139726","2003/12/18","BRK","0001448140420","00265936","HEALTHY MORNING / GRANOLA BR / DRIED APRICOT","12 X 6 CNT",12,132,11,1.7745,0,0,1.7745,234.23,"252","0139636570","2003/12/22",132,11,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0806,0,1.6939,223.59,10.64
106999,"518","82A","041201","BREAKFAST BOUNTY, INC","10737344","2003/12/25","163002","2003/12/18","BRK","0001448140480","00266027","HEALTHY MORNING / GRANOLA BR / TRAIL MIX","6 X 12 CNT",6,42,7,2.3566,0.01,0,2.3466,98.56,"350","0139636575","2003/12/20",42,7,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0857,0,2.2709,95.38,3.18
106999,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448140480","00266027","HEALTHY MORNING / GRANOLA BR / TRAIL MIX","6 X 12 CNT",6,18,3,2.3566,0.0857,0,2.2709,40.88,"135","0139636567","2003/12/24",18,3,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0857,0,0,0,0
106999,"518","82A","041201","BREAKFAST BOUNTY, INC","10736824","2003/12/25","139726","2003/12/18","BRK","0001448140480","00266027","HEALTHY MORNING / GRANOLA BR / TRAIL MIX","6 X 12 CNT",6,78,13,2.3566,0.0857,0,2.2709,177.13,"252","0139636570","2003/12/22",78,13,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0857,0,0,0,0
107091,"518","82A","041201","BREAKFAST BOUNTY, INC","10737136","2003/12/26","116754","2003/12/18","BRK","0001448140500","00266052","HEALTHY MORNING / GRANOLA BR / MIX NUT","12 X 6 CNT",12,156,13,1.7745,0.01,0,1.7645,275.26,"315","0139636573","2003/12/22",156,13,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0857,0,1.6888,263.45,11.81
107091,"518","82A","041201","BREAKFAST BOUNTY, INC","10737344","2003/12/25","163002","2003/12/18","BRK","0001448140500","00266052","HEALTHY MORNING / GRANOLA BR / MIX NUT","12 X 6 CNT",12,108,9,1.7745,0.0857,0,1.6888,182.39,"350","0139636575","2003/12/20",108,9,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0857,0,0,0,0
107091,"518","82A","041201","BREAKFAST BOUNTY, INC","10736512","2003/12/23","163000","2003/12/18","BRK","0001448140500","00266052","HEALTHY MORNING / GRANOLA BR / MIX NUT","12 X 6 CNT",12,108,9,1.7745,0.0857,0,1.6888,182.39,"135","0139636567","2003/12/24",108,9,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.0857,0,0,0,0
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10726320","2003/11/27","116728","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1320,66,1.5585,0.125,0,1.4335,1892.22,"108","0139636469","2003/11/27",1320,66,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10726528","2003/11/26","162976","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1180,59,1.5585,0.125,0,1.4335,1691.53,"135","0139636471","2003/11/27",1180,59,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10726424","2003/11/23","139701","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1160,58,1.5585,0.125,0,1.4335,1662.86,"121","0139636470","2003/11/24",1160,58,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10726632","2003/11/27","184803","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,660,33,1.5585,0.125,0,1.4335,946.11,"141","0139636472","2003/11/24",660,33,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10727152","2003/11/27","116730","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,500,25,1.5585,0.125,0,1.4335,716.75,"315","0139636477","2003/11/22",500,25,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10727360","2003/11/29","162978","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,500,25,1.5585,0.125,0,1.4335,716.75,"350","0139636479","2003/11/27",500,25,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10727048","2003/11/29","184804","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,140,7,1.5585,0,0,1.5585,218.19,"292","0139636476","2003/11/22",140,7,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,1.4335,200.69,17.5
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10727256","2003/11/26","139703","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,2360,118,1.5585,0.125,0,1.4335,3383.06,"330","0139636478","2003/11/27",2360,118,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107302,"518","82A","041201","BREAKFAST BOUNTY, INC","10727464","2003/11/27","184805","2003/11/20","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1320,66,1.5585,0.125,0,1.4335,1892.22,"370","0139636480","2003/11/23",1320,66,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107304,"518","82A","041201","BREAKFAST BOUNTY, INC","10729440","2003/12/04","162983","2003/11/27","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,120,6,1.5585,0,0,1.5585,187.02,"271","0139636499","2003/12/01",120,6,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,1.4335,172.02,15
107304,"518","82A","041201","BREAKFAST BOUNTY, INC","10729648","2003/12/04","116736","2003/11/27","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,660,33,1.5585,0.125,0,1.4335,946.11,"315","0139636501","2003/12/03",660,33,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107304,"518","82A","041201","BREAKFAST BOUNTY, INC","10729752","2003/12/04","139709","2003/11/27","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1160,58,1.5585,0.125,0,1.4335,1662.86,"330","0139636502","2003/12/01",1160,58,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107304,"518","82A","041201","BREAKFAST BOUNTY, INC","10729856","2003/12/03","162984","2003/11/27","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,420,21,1.5585,0.125,0,1.4335,602.07,"350","0139636503","2003/12/02",420,21,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107304,"518","82A","041201","BREAKFAST BOUNTY, INC","10729024","2003/12/03","162982","2003/11/27","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1280,64,1.5585,0.125,0,1.4335,1834.88,"135","0139636495","2003/12/03",1280,64,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107304,"518","82A","041201","BREAKFAST BOUNTY, INC","10729128","2003/12/06","184809","2003/11/27","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,780,39,1.5585,0.125,0,1.4335,1118.13,"141","0139636496","2003/12/01",780,39,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107304,"518","82A","041201","BREAKFAST BOUNTY, INC","10728920","2003/12/03","139707","2003/11/27","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1140,57,1.5585,0.125,0,1.4335,1634.19,"121","0139636494","2003/12/03",1140,57,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107305,"518","82A","041201","BREAKFAST BOUNTY, INC","10730168","2003/12/07","139710","2003/12/01","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1040,52,1.5585,0.125,0,1.4335,1490.84,"121","0139636506","2003/12/07",1040,52,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
107305,"518","82A","041201","BREAKFAST BOUNTY, INC","10730064","2003/12/10","116737","2003/12/01","BRK","0001448211300","00270832","MONSTER MORNING INST BR SHAKE - MIXED BERRY","20 X 14.3 OZ",20,1000,50,1.5585,0.125,0,1.4335,1433.5,"108","0139636505","2003/12/06",1000,50,"1028128","OI","2003/11/17","2003/12/15","2003/11/24","2003/12/22",0.125,0,0,0,0
